brand,cnt,date,day_of_week,month,tiaoxiu,workday,year
7,75,412,5,3,0,1,2014
8,49,412,5,3,0,1,2014
9,405,412,5,3,0,1,2014
10,200,412,5,3,0,1,2014
1,91,413,6,3,0,1,2014
2,32,413,6,3,0,1,2014
3,63,413,6,3,0,1,2014
4,42,413,6,3,0,1,2014
6,52,413,6,3,0,1,2014
9,89,413,6,3,0,1,2014
10,75,413,6,3,0,1,2014
7,27,414,7,3,0,1,2014
1,314,415,1,3,0,1,2014
2,180,415,1,3,0,1,2014
3,177,415,1,3,0,1,2014
4,473,415,1,3,0,1,2014
6,170,415,1,3,0,1,2014
7,200,415,1,3,0,1,2014
9,405,415,1,3,0,1,2014
10,359,415,1,3,0,1,2014
1,363,416,2,3,0,1,2014
2,322,416,2,3,0,1,2014
3,95,416,2,3,0,1,2014
4,528,416,2,3,0,1,2014
6,207,416,2,3,0,1,2014
7,94,416,2,3,0,1,2014
9,536,416,2,3,0,1,2014
10,200,416,2,3,0,1,2014
1,254,417,3,3,0,1,2014
2,480,417,3,3,0,1,2014
3,384,417,3,3,0,1,2014
4,828,417,3,3,0,1,2014
6,527,417,3,3,0,1,2014
7,670,417,3,3,0,1,2014
8,57,417,3,3,0,1,2014
9,736,417,3,3,0,1,2014
10,443,417,3,3,0,1,2014
1,200,418,4,3,0,1,2014
2,189,418,4,3,0,1,2014
3,93,418,4,3,0,1,2014
4,263,418,4,3,0,1,2014
6,152,418,4,3,0,1,2014
7,229,418,4,3,0,1,2014
8,23,418,4,3,0,1,2014
9,306,418,4,3,0,1,2014
10,348,418,4,3,0,1,2014
1,314,419,5,3,0,1,2014
2,283,419,5,3,0,1,2014
3,203,419,5,3,0,1,2014
4,558,419,5,3,0,1,2014
6,230,419,5,3,0,1,2014
7,125,419,5,3,0,1,2014
9,512,419,5,3,0,1,2014
10,719,419,5,3,0,1,2014
2,64,420,6,3,0,1,2014
4,42,420,6,3,0,1,2014
6,63,420,6,3,0,1,2014
9,104,420,6,3,0,1,2014
10,25,420,6,3,0,1,2014
6,5,421,7,3,0,1,2014
1,411,422,1,3,0,1,2014
2,154,422,1,3,0,1,2014
3,127,422,1,3,0,1,2014
4,406,422,1,3,0,1,2014
6,161,422,1,3,0,1,2014
7,200,422,1,3,0,1,2014
9,345,422,1,3,0,1,2014
10,419,422,1,3,0,1,2014
1,393,423,2,4,0,1,2014
2,96,423,2,4,0,1,2014
3,348,423,2,4,0,1,2014
4,380,423,2,4,0,1,2014
6,207,423,2,4,0,1,2014
7,156,423,2,4,0,1,2014
9,432,423,2,4,0,1,2014
10,424,423,2,4,0,1,2014
1,226,424,3,4,0,1,2014
2,210,424,3,4,0,1,2014
3,89,424,3,4,0,1,2014
4,611,424,3,4,0,1,2014
6,194,424,3,4,0,1,2014
7,175,424,3,4,0,1,2014
8,29,424,3,4,0,1,2014
9,403,424,3,4,0,1,2014
10,280,424,3,4,0,1,2014
1,244,425,4,4,0,1,2014
2,165,425,4,4,0,1,2014
3,116,425,4,4,0,1,2014
4,465,425,4,4,0,1,2014
6,165,425,4,4,0,1,2014
7,320,425,4,4,0,1,2014
9,251,425,4,4,0,1,2014
10,366,425,4,4,0,1,2014
1,339,426,5,4,0,1,2014
2,206,426,5,4,0,1,2014
3,127,426,5,4,0,1,2014
4,287,426,5,4,0,1,2014
6,184,426,5,4,0,1,2014
7,200,426,5,4,0,1,2014
9,369,426,5,4,0,1,2014
10,359,426,5,4,0,1,2014
2,32,427,6,4,0,0,2014
10,25,427,6,4,0,0,2014
10,22,428,7,4,0,0,2014
4,34,429,1,4,0,0,2014
6,5,429,1,4,0,0,2014
9,12,429,1,4,0,0,2014
1,363,430,2,4,0,1,2014
2,225,430,2,4,0,1,2014
3,317,430,2,4,0,1,2014
4,781,430,2,4,0,1,2014
6,305,430,2,4,0,1,2014
7,125,430,2,4,0,1,2014
8,92,430,2,4,0,1,2014
9,580,430,2,4,0,1,2014
10,674,430,2,4,0,1,2014
1,226,431,3,4,0,1,2014
2,210,431,3,4,0,1,2014
3,207,431,3,4,0,1,2014
4,710,431,3,4,0,1,2014
6,210,431,3,4,0,1,2014
7,262,431,3,4,0,1,2014
9,611,431,3,4,0,1,2014
10,443,431,3,4,0,1,2014
1,532,432,4,4,0,1,2014
2,236,432,4,4,0,1,2014
3,279,432,4,4,0,1,2014
4,356,432,4,4,0,1,2014
6,131,432,4,4,0,1,2014
7,92,432,4,4,0,1,2014
9,469,432,4,4,0,1,2014
10,311,432,4,4,0,1,2014
1,194,433,5,4,0,1,2014
2,129,433,5,4,0,1,2014
3,127,433,5,4,0,1,2014
4,338,433,5,4,0,1,2014
6,198,433,5,4,0,1,2014
7,125,433,5,4,0,1,2014
8,25,433,5,4,0,1,2014
9,250,433,5,4,0,1,2014
10,339,433,5,4,0,1,2014
1,60,434,6,4,0,1,2014
2,32,434,6,4,0,1,2014
3,32,434,6,4,0,1,2014
4,21,434,6,4,0,1,2014
6,17,434,6,4,0,1,2014
7,62,434,6,4,0,1,2014
9,60,434,6,4,0,1,2014
10,75,434,6,4,0,1,2014
1,363,435,1,4,0,1,2014
2,154,435,1,4,0,1,2014
3,127,435,1,4,0,1,2014
4,439,435,1,4,0,1,2014
6,124,435,1,4,0,1,2014
7,125,435,1,4,0,1,2014
9,310,435,1,4,0,1,2014
10,359,435,1,4,0,1,2014
1,181,436,2,4,0,1,2014
2,322,436,2,4,0,1,2014
3,317,436,2,4,0,1,2014
4,444,436,2,4,0,1,2014
6,294,436,2,4,0,1,2014
7,250,436,2,4,0,1,2014
8,61,436,2,4,0,1,2014
9,357,436,2,4,0,1,2014
10,374,436,2,4,0,1,2014
1,339,437,3,4,0,1,2014
2,240,437,3,4,0,1,2014
3,355,437,3,4,0,1,2014
4,355,437,3,4,0,1,2014
6,269,437,3,4,0,1,2014
7,175,437,3,4,0,1,2014
9,444,437,3,4,0,1,2014
10,326,437,3,4,0,1,2014
1,177,438,4,4,0,1,2014
2,307,438,4,4,0,1,2014
3,325,438,4,4,0,1,2014
4,449,438,4,4,0,1,2014
6,384,438,4,4,0,1,2014
7,389,438,4,4,0,1,2014
8,45,438,4,4,0,1,2014
9,458,438,4,4,0,1,2014
10,604,438,4,4,0,1,2014
1,266,439,5,4,0,1,2014
2,180,439,5,4,0,1,2014
3,203,439,5,4,0,1,2014
4,456,439,5,4,0,1,2014
6,230,439,5,4,0,1,2014
7,349,439,5,4,0,1,2014
9,393,439,5,4,0,1,2014
10,459,439,5,4,0,1,2014
1,60,440,6,4,0,1,2014
2,32,440,6,4,0,1,2014
3,95,440,6,4,0,1,2014
4,84,440,6,4,0,1,2014
6,23,440,6,4,0,1,2014
7,125,440,6,4,0,1,2014
9,74,440,6,4,0,1,2014
10,75,440,6,4,0,1,2014
10,22,441,7,4,0,1,2014
1,435,442,1,4,0,1,2014
2,232,442,1,4,0,1,2014
3,101,442,1,4,0,1,2014
4,541,442,1,4,0,1,2014
6,217,442,1,4,0,1,2014
7,324,442,1,4,0,1,2014
9,369,442,1,4,0,1,2014
10,319,442,1,4,0,1,2014
1,242,443,2,4,0,1,2014
2,386,443,2,4,0,1,2014
3,222,443,2,4,0,1,2014
4,824,443,2,4,0,1,2014
6,230,443,2,4,0,1,2014
7,218,443,2,4,0,1,2014
9,372,443,2,4,0,1,2014
10,399,443,2,4,0,1,2014
1,254,444,3,4,0,1,2014
2,150,444,3,4,0,1,2014
3,237,444,3,4,0,1,2014
4,355,444,3,4,0,1,2014
6,145,444,3,4,0,1,2014
7,291,444,3,4,0,1,2014
9,125,444,3,4,0,1,2014
10,419,444,3,4,0,1,2014
1,244,445,4,4,0,1,2014
2,142,445,4,4,0,1,2014
3,209,445,4,4,0,1,2014
4,356,445,4,4,0,1,2014
6,165,445,4,4,0,1,2014
7,252,445,4,4,0,1,2014
8,45,445,4,4,0,1,2014
9,207,445,4,4,0,1,2014
10,201,445,4,4,0,1,2014
1,266,446,5,4,0,1,2014
2,103,446,5,4,0,1,2014
3,127,446,5,4,0,1,2014
4,693,446,5,4,0,1,2014
6,300,446,5,4,0,1,2014
7,300,446,5,4,0,1,2014
8,49,446,5,4,0,1,2014
9,452,446,5,4,0,1,2014
10,559,446,5,4,0,1,2014
2,32,447,6,4,0,1,2014
3,32,447,6,4,0,1,2014
4,21,447,6,4,0,1,2014
6,75,447,6,4,0,1,2014
7,62,447,6,4,0,1,2014
9,967,447,6,4,0,1,2014
10,25,447,6,4,0,1,2014
6,5,448,7,4,0,1,2014
1,435,449,1,4,0,1,2014
2,309,449,1,4,0,1,2014
3,253,449,1,4,0,1,2014
4,473,449,1,4,0,1,2014
6,235,449,1,4,0,1,2014
7,125,449,1,4,0,1,2014
8,25,449,1,4,0,1,2014
9,452,449,1,4,0,1,2014
10,339,449,1,4,0,1,2014
1,484,450,2,4,0,1,2014
2,354,450,2,4,0,1,2014
3,190,450,2,4,0,1,2014
4,465,450,2,4,0,1,2014
6,230,450,2,4,0,1,2014
7,437,450,2,4,0,1,2014
8,31,450,2,4,0,1,2014
9,342,450,2,4,0,1,2014
10,549,450,2,4,0,1,2014
1,423,451,3,4,0,1,2014
2,330,451,3,4,0,1,2014
3,237,451,3,4,0,1,2014
4,355,451,3,4,0,1,2014
6,177,451,3,4,0,1,2014
7,146,451,3,4,0,1,2014
9,458,451,3,4,0,1,2014
10,676,451,3,4,0,1,2014
6,13,452,4,5,0,0,2014
9,11,452,4,5,0,0,2014
6,5,453,5,5,0,0,2014
6,12,454,6,5,0,0,2014
9,30,454,6,5,0,0,2014
1,446,455,7,5,1,1,2014
2,502,455,7,5,1,1,2014
3,302,455,7,5,1,1,2014
4,842,455,7,5,1,1,2014
6,265,455,7,5,1,1,2014
7,162,455,7,5,1,1,2014
9,335,455,7,5,1,1,2014
10,562,455,7,5,1,1,2014
1,435,456,1,5,0,1,2014
2,232,456,1,5,0,1,2014
3,127,456,1,5,0,1,2014
4,524,456,1,5,0,1,2014
6,147,456,1,5,0,1,2014
7,125,456,1,5,0,1,2014
8,25,456,1,5,0,1,2014
9,357,456,1,5,0,1,2014
10,399,456,1,5,0,1,2014
1,423,457,2,5,0,1,2014
2,193,457,2,5,0,1,2014
3,158,457,2,5,0,1,2014
4,655,457,2,5,0,1,2014
6,253,457,2,5,0,1,2014
7,187,457,2,5,0,1,2014
8,31,457,2,5,0,1,2014
9,372,457,2,5,0,1,2014
10,374,457,2,5,0,1,2014
1,254,458,3,5,0,1,2014
2,240,458,3,5,0,1,2014
3,177,458,3,5,0,1,2014
4,552,458,3,5,0,1,2014
6,231,458,3,5,0,1,2014
7,291,458,3,5,0,1,2014
8,57,458,3,5,0,1,2014
9,375,458,3,5,0,1,2014
10,536,458,3,5,0,1,2014
1,333,459,4,5,0,1,2014
2,307,459,4,5,0,1,2014
3,348,459,4,5,0,1,2014
4,527,459,4,5,0,1,2014
6,384,459,4,5,0,1,2014
7,366,459,4,5,0,1,2014
8,68,459,4,5,0,1,2014
9,535,459,4,5,0,1,2014
10,604,459,4,5,0,1,2014
1,242,460,5,5,0,1,2014
2,232,460,5,5,0,1,2014
3,152,460,5,5,0,1,2014
4,270,460,5,5,0,1,2014
6,267,460,5,5,0,1,2014
7,250,460,5,5,0,1,2014
9,357,460,5,5,0,1,2014
10,339,460,5,5,0,1,2014
2,64,461,6,5,0,1,2014
3,95,461,6,5,0,1,2014
6,46,461,6,5,0,1,2014
7,62,461,6,5,0,1,2014
9,149,461,6,5,0,1,2014
1,314,462,1,5,0,1,2014
2,257,462,1,5,0,1,2014
3,203,462,1,5,0,1,2014
4,372,462,1,5,0,1,2014
6,189,462,1,5,0,1,2014
7,175,462,1,5,0,1,2014
9,464,462,1,5,0,1,2014
10,439,462,1,5,0,1,2014
1,302,463,2,5,0,1,2014
2,161,463,2,5,0,1,2014
3,190,463,2,5,0,1,2014
4,570,463,2,5,0,1,2014
6,219,463,2,5,0,1,2014
7,218,463,2,5,0,1,2014
8,31,463,2,5,0,1,2014
9,432,463,2,5,0,1,2014
10,200,463,2,5,0,1,2014
1,423,464,3,5,0,1,2014
2,210,464,3,5,0,1,2014
3,30,464,3,5,0,1,2014
4,335,464,3,5,0,1,2014
6,215,464,3,5,0,1,2014
7,146,464,3,5,0,1,2014
9,528,464,3,5,0,1,2014
10,536,464,3,5,0,1,2014
1,133,465,4,5,0,1,2014
2,165,465,4,5,0,1,2014
3,116,465,4,5,0,1,2014
4,248,465,4,5,0,1,2014
6,169,465,4,5,0,1,2014
7,69,465,4,5,0,1,2014
8,23,465,4,5,0,1,2014
9,284,465,4,5,0,1,2014
10,256,465,4,5,0,1,2014
1,290,466,5,5,0,1,2014
2,180,466,5,5,0,1,2014
3,228,466,5,5,0,1,2014
4,389,466,5,5,0,1,2014
6,235,466,5,5,0,1,2014
7,225,466,5,5,0,1,2014
8,25,466,5,5,0,1,2014
9,440,466,5,5,0,1,2014
10,399,466,5,5,0,1,2014
1,91,467,6,5,0,1,2014
2,129,467,6,5,0,1,2014
3,32,467,6,5,0,1,2014
4,21,467,6,5,0,1,2014
6,40,467,6,5,0,1,2014
7,31,467,6,5,0,1,2014
9,89,467,6,5,0,1,2014
10,25,467,6,5,0,1,2014
4,18,468,7,5,0,1,2014
1,363,469,1,5,0,1,2014
2,283,469,1,5,0,1,2014
3,228,469,1,5,0,1,2014
4,574,469,1,5,0,1,2014
6,194,469,1,5,0,1,2014
7,175,469,1,5,0,1,2014
8,49,469,1,5,0,1,2014
9,476,469,1,5,0,1,2014
10,339,469,1,5,0,1,2014
1,302,470,2,5,0,1,2014
2,289,470,2,5,0,1,2014
3,285,470,2,5,0,1,2014
4,465,470,2,5,0,1,2014
6,242,470,2,5,0,1,2014
7,125,470,2,5,0,1,2014
9,298,470,2,5,0,1,2014
10,374,470,2,5,0,1,2014
1,169,471,3,5,0,1,2014
2,300,471,3,5,0,1,2014
3,177,471,3,5,0,1,2014
4,197,471,3,5,0,1,2014
6,156,471,3,5,0,1,2014
7,146,471,3,5,0,1,2014
8,29,471,3,5,0,1,2014
9,333,471,3,5,0,1,2014
10,256,471,3,5,0,1,2014
1,111,472,4,5,0,1,2014
2,94,472,4,5,0,1,2014
3,93,472,4,5,0,1,2014
4,248,472,4,5,0,1,2014
6,122,472,4,5,0,1,2014
7,69,472,4,5,0,1,2014
8,23,472,4,5,0,1,2014
9,262,472,4,5,0,1,2014
10,293,472,4,5,0,1,2014
1,169,473,5,5,0,1,2014
2,206,473,5,5,0,1,2014
3,203,473,5,5,0,1,2014
4,321,473,5,5,0,1,2014
6,189,473,5,5,0,1,2014
7,125,473,5,5,0,1,2014
9,310,473,5,5,0,1,2014
10,379,473,5,5,0,1,2014
6,52,474,6,5,0,1,2014
9,89,474,6,5,0,1,2014
10,25,474,6,5,0,1,2014
1,194,475,1,5,0,1,2014
2,180,475,1,5,0,1,2014
3,127,475,1,5,0,1,2014
4,456,475,1,5,0,1,2014
6,198,475,1,5,0,1,2014
7,200,475,1,5,0,1,2014
8,25,475,1,5,0,1,2014
9,488,475,1,5,0,1,2014
10,519,475,1,5,0,1,2014
1,333,476,2,5,0,1,2014
2,161,476,2,5,0,1,2014
3,158,476,2,5,0,1,2014
4,380,476,2,5,0,1,2014
6,156,476,2,5,0,1,2014
7,281,476,2,5,0,1,2014
9,432,476,2,5,0,1,2014
10,424,476,2,5,0,1,2014
1,226,477,3,5,0,1,2014
2,150,477,3,5,0,1,2014
3,177,477,3,5,0,1,2014
4,177,477,3,5,0,1,2014
6,145,477,3,5,0,1,2014
7,116,477,3,5,0,1,2014
9,222,477,3,5,0,1,2014
10,326,477,3,5,0,1,2014
1,200,478,4,5,0,1,2014
2,142,478,4,5,0,1,2014
3,70,478,4,5,0,1,2014
4,248,478,4,5,0,1,2014
6,135,478,4,5,0,1,2014
7,252,478,4,5,0,1,2014
8,23,478,4,5,0,1,2014
9,284,478,4,5,0,1,2014
10,403,478,4,5,0,1,2014
1,339,479,5,5,0,1,2014
2,540,479,5,5,0,1,2014
3,279,479,5,5,0,1,2014
4,270,479,5,5,0,1,2014
6,456,479,5,5,0,1,2014
7,574,479,5,5,0,1,2014
8,74,479,5,5,0,1,2014
9,643,479,5,5,0,1,2014
10,539,479,5,5,0,1,2014
4,84,480,6,5,0,0,2014
6,6,480,6,5,0,0,2014
7,62,480,6,5,0,0,2014
9,30,480,6,5,0,0,2014
10,25,480,6,5,0,0,2014
10,22,481,7,6,0,0,2014
1,514,482,2,6,0,1,2014
2,129,482,2,6,0,1,2014
3,222,482,2,6,0,1,2014
4,697,482,2,6,0,1,2014
6,271,482,2,6,0,1,2014
7,312,482,2,6,0,1,2014
8,31,482,2,6,0,1,2014
9,670,482,2,6,0,1,2014
10,599,482,2,6,0,1,2014
1,169,483,3,6,0,1,2014
2,120,483,3,6,0,1,2014
3,237,483,3,6,0,1,2014
4,434,483,3,6,0,1,2014
6,134,483,3,6,0,1,2014
7,146,483,3,6,0,1,2014
8,29,483,3,6,0,1,2014
9,361,483,3,6,0,1,2014
10,373,483,3,6,0,1,2014
1,177,484,4,6,0,1,2014
2,94,484,4,6,0,1,2014
3,139,484,4,6,0,1,2014
4,279,484,4,6,0,1,2014
6,135,484,4,6,0,1,2014
7,229,484,4,6,0,1,2014
9,284,484,4,6,0,1,2014
10,220,484,4,6,0,1,2014
1,97,485,5,6,0,1,2014
2,180,485,5,6,0,1,2014
3,127,485,5,6,0,1,2014
4,507,485,5,6,0,1,2014
6,189,485,5,6,0,1,2014
7,324,485,5,6,0,1,2014
8,49,485,5,6,0,1,2014
9,262,485,5,6,0,1,2014
10,359,485,5,6,0,1,2014
1,121,486,6,6,0,1,2014
2,32,486,6,6,0,1,2014
4,42,486,6,6,0,1,2014
6,35,486,6,6,0,1,2014
7,31,486,6,6,0,1,2014
9,45,486,6,6,0,1,2014
10,25,486,6,6,0,1,2014
1,290,487,1,6,0,1,2014
2,129,487,1,6,0,1,2014
3,101,487,1,6,0,1,2014
4,439,487,1,6,0,1,2014
6,147,487,1,6,0,1,2014
7,324,487,1,6,0,1,2014
8,49,487,1,6,0,1,2014
9,357,487,1,6,0,1,2014
10,280,487,1,6,0,1,2014
1,242,488,2,6,0,1,2014
2,64,488,2,6,0,1,2014
3,190,488,2,6,0,1,2014
4,275,488,2,6,0,1,2014
6,127,488,2,6,0,1,2014
7,218,488,2,6,0,1,2014
9,357,488,2,6,0,1,2014
10,250,488,2,6,0,1,2014
1,141,489,3,6,0,1,2014
2,60,489,3,6,0,1,2014
3,59,489,3,6,0,1,2014
4,197,489,3,6,0,1,2014
6,172,489,3,6,0,1,2014
7,349,489,3,6,0,1,2014
9,417,489,3,6,0,1,2014
10,256,489,3,6,0,1,2014
1,155,490,4,6,0,1,2014
2,94,490,4,6,0,1,2014
3,93,490,4,6,0,1,2014
4,341,490,4,6,0,1,2014
6,110,490,4,6,0,1,2014
7,137,490,4,6,0,1,2014
8,45,490,4,6,0,1,2014
9,273,490,4,6,0,1,2014
10,183,490,4,6,0,1,2014
1,194,491,5,6,0,1,2014
2,103,491,5,6,0,1,2014
3,304,491,5,6,0,1,2014
4,287,491,5,6,0,1,2014
6,175,491,5,6,0,1,2014
7,175,491,5,6,0,1,2014
8,25,491,5,6,0,1,2014
9,286,491,5,6,0,1,2014
10,379,491,5,6,0,1,2014
1,30,492,6,6,0,1,2014
2,32,492,6,6,0,1,2014
4,106,492,6,6,0,1,2014
6,6,492,6,6,0,1,2014
7,31,492,6,6,0,1,2014
10,75,492,6,6,0,1,2014
1,339,493,1,6,0,1,2014
2,77,493,1,6,0,1,2014
3,152,493,1,6,0,1,2014
4,507,493,1,6,0,1,2014
6,161,493,1,6,0,1,2014
7,75,493,1,6,0,1,2014
8,49,493,1,6,0,1,2014
9,262,493,1,6,0,1,2014
10,240,493,1,6,0,1,2014
1,242,494,2,6,0,1,2014
2,64,494,2,6,0,1,2014
3,127,494,2,6,0,1,2014
4,507,494,2,6,0,1,2014
6,196,494,2,6,0,1,2014
7,156,494,2,6,0,1,2014
9,357,494,2,6,0,1,2014
10,349,494,2,6,0,1,2014
1,282,495,3,6,0,1,2014
2,90,495,3,6,0,1,2014
3,177,495,3,6,0,1,2014
4,375,495,3,6,0,1,2014
6,194,495,3,6,0,1,2014
7,175,495,3,6,0,1,2014
9,319,495,3,6,0,1,2014
10,466,495,3,6,0,1,2014
1,177,496,4,6,0,1,2014
2,165,496,4,6,0,1,2014
3,93,496,4,6,0,1,2014
4,217,496,4,6,0,1,2014
6,135,496,4,6,0,1,2014
7,183,496,4,6,0,1,2014
8,23,496,4,6,0,1,2014
9,218,496,4,6,0,1,2014
10,348,496,4,6,0,1,2014
1,97,497,5,6,0,1,2014
2,129,497,5,6,0,1,2014
3,101,497,5,6,0,1,2014
4,439,497,5,6,0,1,2014
6,111,497,5,6,0,1,2014
7,175,497,5,6,0,1,2014
9,357,497,5,6,0,1,2014
10,200,497,5,6,0,1,2014
1,91,498,6,6,0,1,2014
2,32,498,6,6,0,1,2014
3,32,498,6,6,0,1,2014
4,21,498,6,6,0,1,2014
6,69,498,6,6,0,1,2014
7,31,498,6,6,0,1,2014
9,74,498,6,6,0,1,2014
1,266,499,1,6,0,1,2014
2,103,499,1,6,0,1,2014
3,25,499,1,6,0,1,2014
4,439,499,1,6,0,1,2014
6,235,499,1,6,0,1,2014
7,250,499,1,6,0,1,2014
9,333,499,1,6,0,1,2014
10,379,499,1,6,0,1,2014
1,363,500,2,6,0,1,2014
2,225,500,2,6,0,1,2014
3,158,500,2,6,0,1,2014
4,612,500,2,6,0,1,2014
6,190,500,2,6,0,1,2014
7,156,500,2,6,0,1,2014
8,31,500,2,6,0,1,2014
9,312,500,2,6,0,1,2014
10,474,500,2,6,0,1,2014
1,536,501,3,6,0,1,2014
2,330,501,3,6,0,1,2014
3,296,501,3,6,0,1,2014
4,532,501,3,6,0,1,2014
6,441,501,3,6,0,1,2014
7,582,501,3,6,0,1,2014
8,29,501,3,6,0,1,2014
9,722,501,3,6,0,1,2014
10,676,501,3,6,0,1,2014
1,333,502,4,6,0,1,2014
2,165,502,4,6,0,1,2014
3,186,502,4,6,0,1,2014
4,356,502,4,6,0,1,2014
6,300,502,4,6,0,1,2014
7,572,502,4,6,0,1,2014
9,393,502,4,6,0,1,2014
10,348,502,4,6,0,1,2014
1,194,503,5,6,0,1,2014
2,154,503,5,6,0,1,2014
3,329,503,5,6,0,1,2014
4,253,503,5,6,0,1,2014
6,258,503,5,6,0,1,2014
7,399,503,5,6,0,1,2014
8,25,503,5,6,0,1,2014
9,393,503,5,6,0,1,2014
10,499,503,5,6,0,1,2014
1,816,504,6,6,0,1,2014
3,63,504,6,6,0,1,2014
4,42,504,6,6,0,1,2014
6,58,504,6,6,0,1,2014
9,60,504,6,6,0,1,2014
10,25,504,6,6,0,1,2014
1,895,505,1,6,0,1,2014
2,154,505,1,6,0,1,2014
3,152,505,1,6,0,1,2014
4,372,505,1,6,0,1,2014
6,55,505,1,6,0,1,2014
7,100,505,1,6,0,1,2014
9,179,505,1,6,0,1,2014
10,220,505,1,6,0,1,2014
1,544,506,2,7,0,1,2014
2,289,506,2,7,0,1,2014
3,348,506,2,7,0,1,2014
4,718,506,2,7,0,1,2014
6,311,506,2,7,0,1,2014
7,374,506,2,7,0,1,2014
8,31,506,2,7,0,1,2014
9,417,506,2,7,0,1,2014
10,699,506,2,7,0,1,2014
1,734,507,3,7,0,1,2014
2,90,507,3,7,0,1,2014
3,177,507,3,7,0,1,2014
4,493,507,3,7,0,1,2014
6,215,507,3,7,0,1,2014
7,320,507,3,7,0,1,2014
8,29,507,3,7,0,1,2014
9,542,507,3,7,0,1,2014
10,349,507,3,7,0,1,2014
1,554,508,4,7,0,1,2014
2,259,508,4,7,0,1,2014
3,232,508,4,7,0,1,2014
4,294,508,4,7,0,1,2014
6,211,508,4,7,0,1,2014
7,297,508,4,7,0,1,2014
9,415,508,4,7,0,1,2014
10,384,508,4,7,0,1,2014
1,218,509,5,7,0,1,2014
2,103,509,5,7,0,1,2014
3,253,509,5,7,0,1,2014
4,304,509,5,7,0,1,2014
5,131,509,5,7,0,1,2014
6,134,509,5,7,0,1,2014
7,50,509,5,7,0,1,2014
9,440,509,5,7,0,1,2014
10,419,509,5,7,0,1,2014
1,121,510,6,7,0,1,2014
2,96,510,6,7,0,1,2014
4,21,510,6,7,0,1,2014
5,65,510,6,7,0,1,2014
6,52,510,6,7,0,1,2014
7,31,510,6,7,0,1,2014
9,60,510,6,7,0,1,2014
10,25,510,6,7,0,1,2014
9,413,511,7,7,0,1,2014
1,411,512,1,7,0,1,2014
2,257,512,1,7,0,1,2014
3,177,512,1,7,0,1,2014
4,355,512,1,7,0,1,2014
5,157,512,1,7,0,1,2014
6,217,512,1,7,0,1,2014
7,200,512,1,7,0,1,2014
8,25,512,1,7,0,1,2014
9,512,512,1,7,0,1,2014
10,419,512,1,7,0,1,2014
1,91,513,2,7,0,1,2014
2,289,513,2,7,0,1,2014
3,63,513,2,7,0,1,2014
4,549,513,2,7,0,1,2014
5,65,513,2,7,0,1,2014
6,351,513,2,7,0,1,2014
7,406,513,2,7,0,1,2014
8,61,513,2,7,0,1,2014
9,580,513,2,7,0,1,2014
10,399,513,2,7,0,1,2014
1,169,514,3,7,0,1,2014
2,300,514,3,7,0,1,2014
3,118,514,3,7,0,1,2014
4,414,514,3,7,0,1,2014
5,91,514,3,7,0,1,2014
6,188,514,3,7,0,1,2014
7,204,514,3,7,0,1,2014
8,29,514,3,7,0,1,2014
9,250,514,3,7,0,1,2014
10,349,514,3,7,0,1,2014
1,288,515,4,7,0,1,2014
2,118,515,4,7,0,1,2014
3,93,515,4,7,0,1,2014
4,170,515,4,7,0,1,2014
5,24,515,4,7,0,1,2014
6,131,515,4,7,0,1,2014
7,206,515,4,7,0,1,2014
9,415,515,4,7,0,1,2014
10,366,515,4,7,0,1,2014
1,435,516,5,7,0,1,2014
2,206,516,5,7,0,1,2014
3,279,516,5,7,0,1,2014
4,372,516,5,7,0,1,2014
5,26,516,5,7,0,1,2014
6,147,516,5,7,0,1,2014
7,175,516,5,7,0,1,2014
9,476,516,5,7,0,1,2014
10,200,516,5,7,0,1,2014
2,32,517,6,7,0,1,2014
3,32,517,6,7,0,1,2014
6,29,517,6,7,0,1,2014
7,31,517,6,7,0,1,2014
9,149,517,6,7,0,1,2014
10,25,517,6,7,0,1,2014
1,508,518,1,7,0,1,2014
2,154,518,1,7,0,1,2014
3,177,518,1,7,0,1,2014
4,287,518,1,7,0,1,2014
6,267,518,1,7,0,1,2014
7,399,518,1,7,0,1,2014
9,595,518,1,7,0,1,2014
10,679,518,1,7,0,1,2014
1,212,519,2,7,0,1,2014
2,161,519,2,7,0,1,2014
3,190,519,2,7,0,1,2014
4,380,519,2,7,0,1,2014
6,213,519,2,7,0,1,2014
7,250,519,2,7,0,1,2014
8,31,519,2,7,0,1,2014
9,476,519,2,7,0,1,2014
10,499,519,2,7,0,1,2014
1,310,520,3,7,0,1,2014
2,120,520,3,7,0,1,2014
3,266,520,3,7,0,1,2014
4,276,520,3,7,0,1,2014
5,61,520,3,7,0,1,2014
6,194,520,3,7,0,1,2014
7,116,520,3,7,0,1,2014
9,431,520,3,7,0,1,2014
10,443,520,3,7,0,1,2014
1,177,521,4,7,0,1,2014
2,189,521,4,7,0,1,2014
3,139,521,4,7,0,1,2014
4,341,521,4,7,0,1,2014
6,177,521,4,7,0,1,2014
7,275,521,4,7,0,1,2014
8,23,521,4,7,0,1,2014
9,306,521,4,7,0,1,2014
10,366,521,4,7,0,1,2014
1,218,522,5,7,0,1,2014
2,257,522,5,7,0,1,2014
3,127,522,5,7,0,1,2014
4,321,522,5,7,0,1,2014
6,203,522,5,7,0,1,2014
7,275,522,5,7,0,1,2014
