date,day_of_week,brand,cnt,workday,tiaoxiu,month,year
396,1,3,101,1,0,3,2014
396,1,4,558,1,0,3,2014
396,1,6,189,1,0,3,2014
396,1,7,200,1,0,3,2014
396,1,8,49,1,0,3,2014
396,1,9,321,1,0,3,2014
396,1,10,280,1,0,3,2014
397,2,1,363,1,0,3,2014
397,2,2,193,1,0,3,2014
397,2,3,63,1,0,3,2014
397,2,4,803,1,0,3,2014
397,2,6,150,1,0,3,2014
397,2,7,156,1,0,3,2014
397,2,8,31,1,0,3,2014
397,2,9,387,1,0,3,2014
397,2,10,250,1,0,3,2014
398,3,1,508,1,0,3,2014
398,3,2,90,1,0,3,2014
398,3,3,148,1,0,3,2014
398,3,4,513,1,0,3,2014
398,3,6,172,1,0,3,2014
398,3,7,379,1,0,3,2014
398,3,8,29,1,0,3,2014
398,3,9,333,1,0,3,2014
398,3,10,303,1,0,3,2014
399,4,1,377,1,0,3,2014
399,4,2,94,1,0,3,2014
399,4,3,93,1,0,3,2014
399,4,4,387,1,0,3,2014
399,4,6,161,1,0,3,2014
399,4,7,137,1,0,3,2014
399,4,9,262,1,0,3,2014
399,4,10,293,1,0,3,2014
400,5,1,194,1,0,3,2014
400,5,2,154,1,0,3,2014
400,5,3,76,1,0,3,2014
400,5,4,304,1,0,3,2014
400,5,6,189,1,0,3,2014
400,5,7,75,1,0,3,2014
400,5,9,310,1,0,3,2014
400,5,10,339,1,0,3,2014
401,6,3,95,1,0,3,2014
401,6,4,127,1,0,3,2014
401,6,6,52,1,0,3,2014
401,6,7,31,1,0,3,2014
401,6,9,30,1,0,3,2014
401,6,10,50,1,0,3,2014
402,1,1,411,1,0,3,2014
402,1,2,180,1,0,3,2014
402,1,3,228,1,0,3,2014
402,1,4,541,1,0,3,2014
402,1,6,212,1,0,3,2014
402,1,7,125,1,0,3,2014
402,1,8,25,1,0,3,2014
402,1,9,559,1,0,3,2014
402,1,10,419,1,0,3,2014
403,2,1,363,1,0,3,2014
403,2,2,161,1,0,3,2014
403,2,3,158,1,0,3,2014
403,2,4,549,1,0,3,2014
403,2,6,225,1,0,3,2014
403,2,7,125,1,0,3,2014
403,2,9,521,1,0,3,2014
403,2,10,399,1,0,3,2014
404,3,1,310,1,0,3,2014
404,3,2,150,1,0,3,2014
404,3,3,266,1,0,3,2014
404,3,4,591,1,0,3,2014
404,3,6,183,1,0,3,2014
404,3,7,233,1,0,3,2014
404,3,8,57,1,0,3,2014
404,3,9,264,1,0,3,2014
404,3,10,419,1,0,3,2014
405,4,1,266,1,0,3,2014
405,4,2,118,1,0,3,2014
405,4,3,139,1,0,3,2014
405,4,4,387,1,0,3,2014
405,4,6,148,1,0,3,2014
405,4,7,206,1,0,3,2014
405,4,8,23,1,0,3,2014
405,4,9,251,1,0,3,2014
405,4,10,311,1,0,3,2014
406,5,1,266,1,0,3,2014
406,5,2,154,1,0,3,2014
406,5,3,51,1,0,3,2014
406,5,4,338,1,0,3,2014
406,5,6,166,1,0,3,2014
406,5,7,125,1,0,3,2014
406,5,9,333,1,0,3,2014
406,5,10,180,1,0,3,2014
407,6,1,30,1,0,3,2014
407,6,2,64,1,0,3,2014
407,6,3,32,1,0,3,2014
407,6,4,63,1,0,3,2014
407,6,6,46,1,0,3,2014
407,6,7,31,1,0,3,2014
407,6,9,60,1,0,3,2014
407,6,10,25,1,0,3,2014
408,1,1,387,1,0,3,2014
408,1,2,206,1,0,3,2014
408,1,3,279,1,0,3,2014
408,1,4,625,1,0,3,2014
408,1,6,189,1,0,3,2014
408,1,7,150,1,0,3,2014
408,1,9,369,1,0,3,2014
408,1,10,379,1,0,3,2014
409,2,1,635,1,0,3,2014
409,2,2,193,1,0,3,2014
409,2,3,380,1,0,3,2014
409,2,4,824,1,0,3,2014
409,2,6,259,1,0,3,2014
409,2,7,218,1,0,3,2014
409,2,8,31,1,0,3,2014
409,2,9,387,1,0,3,2014
409,2,10,624,1,0,3,2014
410,3,1,282,1,0,3,2014
410,3,2,210,1,0,3,2014
410,3,3,118,1,0,3,2014
410,3,4,434,1,0,3,2014
410,3,6,140,1,0,3,2014
410,3,7,204,1,0,3,2014
410,3,9,444,1,0,3,2014
410,3,10,443,1,0,3,2014
411,4,1,200,1,0,3,2014
411,4,2,118,1,0,3,2014
411,4,3,139,1,0,3,2014
411,4,4,232,1,0,3,2014
411,4,6,156,1,0,3,2014
411,4,7,206,1,0,3,2014
411,4,8,23,1,0,3,2014
411,4,9,306,1,0,3,2014
411,4,10,311,1,0,3,2014
412,5,1,290,1,0,3,2014
412,5,2,154,1,0,3,2014
412,5,3,152,1,0,3,2014
412,5,4,372,1,0,3,2014
412,5,6,194,1,0,3,2014
412,5,7,75,1,0,3,2014
412,5,8,49,1,0,3,2014
412,5,9,405,1,0,3,2014
412,5,10,200,1,0,3,2014
413,6,1,91,1,0,3,2014
413,6,2,32,1,0,3,2014
413,6,3,63,1,0,3,2014
413,6,4,42,1,0,3,2014
413,6,6,52,1,0,3,2014
413,6,9,89,1,0,3,2014
413,6,10,75,1,0,3,2014
414,7,7,27,1,0,3,2014
415,1,1,314,1,0,3,2014
415,1,2,180,1,0,3,2014
415,1,3,177,1,0,3,2014
415,1,4,473,1,0,3,2014
415,1,6,170,1,0,3,2014
415,1,7,200,1,0,3,2014
415,1,9,405,1,0,3,2014
415,1,10,359,1,0,3,2014
416,2,1,363,1,0,3,2014
416,2,2,322,1,0,3,2014
416,2,3,95,1,0,3,2014
416,2,4,528,1,0,3,2014
416,2,6,207,1,0,3,2014
416,2,7,94,1,0,3,2014
416,2,9,536,1,0,3,2014
416,2,10,200,1,0,3,2014
417,3,1,254,1,0,3,2014
417,3,2,480,1,0,3,2014
417,3,3,384,1,0,3,2014
417,3,4,828,1,0,3,2014
417,3,6,527,1,0,3,2014
417,3,7,670,1,0,3,2014
417,3,8,57,1,0,3,2014
417,3,9,736,1,0,3,2014
417,3,10,443,1,0,3,2014
418,4,1,200,1,0,3,2014
418,4,2,189,1,0,3,2014
418,4,3,93,1,0,3,2014
418,4,4,263,1,0,3,2014
418,4,6,152,1,0,3,2014
418,4,7,229,1,0,3,2014
418,4,8,23,1,0,3,2014
418,4,9,306,1,0,3,2014
418,4,10,348,1,0,3,2014
419,5,1,314,1,0,3,2014
419,5,2,283,1,0,3,2014
419,5,3,203,1,0,3,2014
419,5,4,558,1,0,3,2014
419,5,6,230,1,0,3,2014
419,5,7,125,1,0,3,2014
419,5,9,512,1,0,3,2014
419,5,10,719,1,0,3,2014
420,6,2,64,1,0,3,2014
420,6,4,42,1,0,3,2014
420,6,6,63,1,0,3,2014
420,6,9,104,1,0,3,2014
420,6,10,25,1,0,3,2014
421,7,6,5,1,0,3,2014
422,1,1,411,1,0,3,2014
422,1,2,154,1,0,3,2014
422,1,3,127,1,0,3,2014
422,1,4,406,1,0,3,2014
422,1,6,161,1,0,3,2014
422,1,7,200,1,0,3,2014
422,1,9,345,1,0,3,2014
422,1,10,419,1,0,3,2014
423,2,1,393,1,0,4,2014
423,2,2,96,1,0,4,2014
423,2,3,348,1,0,4,2014
423,2,4,380,1,0,4,2014
423,2,6,207,1,0,4,2014
423,2,7,156,1,0,4,2014
423,2,9,432,1,0,4,2014
423,2,10,424,1,0,4,2014
424,3,1,226,1,0,4,2014
424,3,2,210,1,0,4,2014
424,3,3,89,1,0,4,2014
424,3,4,611,1,0,4,2014
424,3,6,194,1,0,4,2014
424,3,7,175,1,0,4,2014
424,3,8,29,1,0,4,2014
424,3,9,403,1,0,4,2014
424,3,10,280,1,0,4,2014
425,4,1,244,1,0,4,2014
425,4,2,165,1,0,4,2014
425,4,3,116,1,0,4,2014
425,4,4,465,1,0,4,2014
425,4,6,165,1,0,4,2014
425,4,7,320,1,0,4,2014
425,4,9,251,1,0,4,2014
425,4,10,366,1,0,4,2014
426,5,1,339,1,0,4,2014
426,5,2,206,1,0,4,2014
426,5,3,127,1,0,4,2014
426,5,4,287,1,0,4,2014
426,5,6,184,1,0,4,2014
426,5,7,200,1,0,4,2014
426,5,9,369,1,0,4,2014
426,5,10,359,1,0,4,2014
427,6,2,32,0,0,4,2014
427,6,10,25,0,0,4,2014
428,7,10,22,0,0,4,2014
429,1,4,34,0,0,4,2014
429,1,6,5,0,0,4,2014
429,1,9,12,0,0,4,2014
430,2,1,363,1,0,4,2014
430,2,2,225,1,0,4,2014
430,2,3,317,1,0,4,2014
430,2,4,781,1,0,4,2014
430,2,6,305,1,0,4,2014
430,2,7,125,1,0,4,2014
430,2,8,92,1,0,4,2014
430,2,9,580,1,0,4,2014
430,2,10,674,1,0,4,2014
431,3,1,226,1,0,4,2014
431,3,2,210,1,0,4,2014
431,3,3,207,1,0,4,2014
431,3,4,710,1,0,4,2014
431,3,6,210,1,0,4,2014
431,3,7,262,1,0,4,2014
431,3,9,611,1,0,4,2014
431,3,10,443,1,0,4,2014
432,4,1,532,1,0,4,2014
432,4,2,236,1,0,4,2014
432,4,3,279,1,0,4,2014
432,4,4,356,1,0,4,2014
432,4,6,131,1,0,4,2014
432,4,7,92,1,0,4,2014
432,4,9,469,1,0,4,2014
432,4,10,311,1,0,4,2014
433,5,1,194,1,0,4,2014
433,5,2,129,1,0,4,2014
433,5,3,127,1,0,4,2014
433,5,4,338,1,0,4,2014
433,5,6,198,1,0,4,2014
433,5,7,125,1,0,4,2014
433,5,8,25,1,0,4,2014
433,5,9,250,1,0,4,2014
433,5,10,339,1,0,4,2014
434,6,1,60,1,0,4,2014
434,6,2,32,1,0,4,2014
434,6,3,32,1,0,4,2014
434,6,4,21,1,0,4,2014
434,6,6,17,1,0,4,2014
434,6,7,62,1,0,4,2014
434,6,9,60,1,0,4,2014
434,6,10,75,1,0,4,2014
435,1,1,363,1,0,4,2014
435,1,2,154,1,0,4,2014
435,1,3,127,1,0,4,2014
435,1,4,439,1,0,4,2014
435,1,6,124,1,0,4,2014
435,1,7,125,1,0,4,2014
435,1,9,310,1,0,4,2014
435,1,10,359,1,0,4,2014
436,2,1,181,1,0,4,2014
436,2,2,322,1,0,4,2014
436,2,3,317,1,0,4,2014
436,2,4,444,1,0,4,2014
436,2,6,294,1,0,4,2014
436,2,7,250,1,0,4,2014
436,2,8,61,1,0,4,2014
436,2,9,357,1,0,4,2014
436,2,10,374,1,0,4,2014
437,3,1,339,1,0,4,2014
437,3,2,240,1,0,4,2014
437,3,3,355,1,0,4,2014
437,3,4,355,1,0,4,2014
437,3,6,269,1,0,4,2014
437,3,7,175,1,0,4,2014
437,3,9,444,1,0,4,2014
437,3,10,326,1,0,4,2014
438,4,1,177,1,0,4,2014
438,4,2,307,1,0,4,2014
438,4,3,325,1,0,4,2014
438,4,4,449,1,0,4,2014
438,4,6,384,1,0,4,2014
438,4,7,389,1,0,4,2014
438,4,8,45,1,0,4,2014
438,4,9,458,1,0,4,2014
438,4,10,604,1,0,4,2014
439,5,1,266,1,0,4,2014
439,5,2,180,1,0,4,2014
439,5,3,203,1,0,4,2014
439,5,4,456,1,0,4,2014
439,5,6,230,1,0,4,2014
439,5,7,349,1,0,4,2014
439,5,9,393,1,0,4,2014
439,5,10,459,1,0,4,2014
440,6,1,60,1,0,4,2014
440,6,2,32,1,0,4,2014
440,6,3,95,1,0,4,2014
440,6,4,84,1,0,4,2014
440,6,6,23,1,0,4,2014
440,6,7,125,1,0,4,2014
440,6,9,74,1,0,4,2014
440,6,10,75,1,0,4,2014
441,7,10,22,1,0,4,2014
442,1,1,435,1,0,4,2014
442,1,2,232,1,0,4,2014
442,1,3,101,1,0,4,2014
442,1,4,541,1,0,4,2014
442,1,6,217,1,0,4,2014
442,1,7,324,1,0,4,2014
442,1,9,369,1,0,4,2014
442,1,10,319,1,0,4,2014
443,2,1,242,1,0,4,2014
443,2,2,386,1,0,4,2014
443,2,3,222,1,0,4,2014
443,2,4,824,1,0,4,2014
443,2,6,230,1,0,4,2014
443,2,7,218,1,0,4,2014
443,2,9,372,1,0,4,2014
443,2,10,399,1,0,4,2014
444,3,1,254,1,0,4,2014
444,3,2,150,1,0,4,2014
444,3,3,237,1,0,4,2014
444,3,4,355,1,0,4,2014
444,3,6,145,1,0,4,2014
444,3,7,291,1,0,4,2014
444,3,9,125,1,0,4,2014
444,3,10,419,1,0,4,2014
445,4,1,244,1,0,4,2014
445,4,2,142,1,0,4,2014
445,4,3,209,1,0,4,2014
445,4,4,356,1,0,4,2014
445,4,6,165,1,0,4,2014
445,4,7,252,1,0,4,2014
445,4,8,45,1,0,4,2014
445,4,9,207,1,0,4,2014
445,4,10,201,1,0,4,2014
446,5,1,266,1,0,4,2014
446,5,2,103,1,0,4,2014
446,5,3,127,1,0,4,2014
446,5,4,693,1,0,4,2014
446,5,6,300,1,0,4,2014
446,5,7,300,1,0,4,2014
446,5,8,49,1,0,4,2014
446,5,9,452,1,0,4,2014
446,5,10,559,1,0,4,2014
447,6,2,32,1,0,4,2014
447,6,3,32,1,0,4,2014
447,6,4,21,1,0,4,2014
447,6,6,75,1,0,4,2014
447,6,7,62,1,0,4,2014
447,6,9,967,1,0,4,2014
447,6,10,25,1,0,4,2014
448,7,6,5,1,0,4,2014
449,1,1,435,1,0,4,2014
449,1,2,309,1,0,4,2014
449,1,3,253,1,0,4,2014
449,1,4,473,1,0,4,2014
449,1,6,235,1,0,4,2014
449,1,7,125,1,0,4,2014
449,1,8,25,1,0,4,2014
449,1,9,452,1,0,4,2014
449,1,10,339,1,0,4,2014
450,2,1,484,1,0,4,2014
450,2,2,354,1,0,4,2014
450,2,3,190,1,0,4,2014
450,2,4,465,1,0,4,2014
450,2,6,230,1,0,4,2014
450,2,7,437,1,0,4,2014
450,2,8,31,1,0,4,2014
450,2,9,342,1,0,4,2014
450,2,10,549,1,0,4,2014
451,3,1,423,1,0,4,2014
451,3,2,330,1,0,4,2014
451,3,3,237,1,0,4,2014
451,3,4,355,1,0,4,2014
451,3,6,177,1,0,4,2014
451,3,7,146,1,0,4,2014
451,3,9,458,1,0,4,2014
451,3,10,676,1,0,4,2014
452,4,6,13,0,0,5,2014
452,4,9,11,0,0,5,2014
453,5,6,5,0,0,5,2014
454,6,6,12,0,0,5,2014
454,6,9,30,0,0,5,2014
455,7,1,446,1,1,5,2014
455,7,2,502,1,1,5,2014
455,7,3,302,1,1,5,2014
455,7,4,842,1,1,5,2014
455,7,6,265,1,1,5,2014
455,7,7,162,1,1,5,2014
455,7,9,335,1,1,5,2014
455,7,10,562,1,1,5,2014
456,1,1,435,1,0,5,2014
456,1,2,232,1,0,5,2014
456,1,3,127,1,0,5,2014
456,1,4,524,1,0,5,2014
456,1,6,147,1,0,5,2014
456,1,7,125,1,0,5,2014
456,1,8,25,1,0,5,2014
456,1,9,357,1,0,5,2014
456,1,10,399,1,0,5,2014
457,2,1,423,1,0,5,2014
457,2,2,193,1,0,5,2014
457,2,3,158,1,0,5,2014
457,2,4,655,1,0,5,2014
457,2,6,253,1,0,5,2014
457,2,7,187,1,0,5,2014
457,2,8,31,1,0,5,2014
457,2,9,372,1,0,5,2014
457,2,10,374,1,0,5,2014
458,3,1,254,1,0,5,2014
458,3,2,240,1,0,5,2014
458,3,3,177,1,0,5,2014
458,3,4,552,1,0,5,2014
458,3,6,231,1,0,5,2014
458,3,7,291,1,0,5,2014
458,3,8,57,1,0,5,2014
458,3,9,375,1,0,5,2014
458,3,10,536,1,0,5,2014
459,4,1,333,1,0,5,2014
459,4,2,307,1,0,5,2014
459,4,3,348,1,0,5,2014
459,4,4,527,1,0,5,2014
459,4,6,384,1,0,5,2014
459,4,7,366,1,0,5,2014
459,4,8,68,1,0,5,2014
459,4,9,535,1,0,5,2014
459,4,10,604,1,0,5,2014
460,5,1,242,1,0,5,2014
460,5,2,232,1,0,5,2014
460,5,3,152,1,0,5,2014
460,5,4,270,1,0,5,2014
460,5,6,267,1,0,5,2014
460,5,7,250,1,0,5,2014
460,5,9,357,1,0,5,2014
460,5,10,339,1,0,5,2014
461,6,2,64,1,0,5,2014
461,6,3,95,1,0,5,2014
461,6,6,46,1,0,5,2014
461,6,7,62,1,0,5,2014
461,6,9,149,1,0,5,2014
462,1,1,314,1,0,5,2014
462,1,2,257,1,0,5,2014
462,1,3,203,1,0,5,2014
462,1,4,372,1,0,5,2014
462,1,6,189,1,0,5,2014
462,1,7,175,1,0,5,2014
462,1,9,464,1,0,5,2014
462,1,10,439,1,0,5,2014
463,2,1,302,1,0,5,2014
463,2,2,161,1,0,5,2014
463,2,3,190,1,0,5,2014
463,2,4,570,1,0,5,2014
463,2,6,219,1,0,5,2014
463,2,7,218,1,0,5,2014
463,2,8,31,1,0,5,2014
463,2,9,432,1,0,5,2014
463,2,10,200,1,0,5,2014
464,3,1,423,1,0,5,2014
464,3,2,210,1,0,5,2014
464,3,3,30,1,0,5,2014
464,3,4,335,1,0,5,2014
464,3,6,215,1,0,5,2014
464,3,7,146,1,0,5,2014
464,3,9,528,1,0,5,2014
464,3,10,536,1,0,5,2014
465,4,1,133,1,0,5,2014
465,4,2,165,1,0,5,2014
465,4,3,116,1,0,5,2014
465,4,4,248,1,0,5,2014
465,4,6,169,1,0,5,2014
465,4,7,69,1,0,5,2014
465,4,8,23,1,0,5,2014
465,4,9,284,1,0,5,2014
465,4,10,256,1,0,5,2014
466,5,1,290,1,0,5,2014
466,5,2,180,1,0,5,2014
466,5,3,228,1,0,5,2014
466,5,4,389,1,0,5,2014
466,5,6,235,1,0,5,2014
466,5,7,225,1,0,5,2014
466,5,8,25,1,0,5,2014
466,5,9,440,1,0,5,2014
466,5,10,399,1,0,5,2014
467,6,1,91,1,0,5,2014
467,6,2,129,1,0,5,2014
467,6,3,32,1,0,5,2014
467,6,4,21,1,0,5,2014
467,6,6,40,1,0,5,2014
467,6,7,31,1,0,5,2014
467,6,9,89,1,0,5,2014
467,6,10,25,1,0,5,2014
468,7,4,18,1,0,5,2014
469,1,1,363,1,0,5,2014
469,1,2,283,1,0,5,2014
469,1,3,228,1,0,5,2014
469,1,4,574,1,0,5,2014
469,1,6,194,1,0,5,2014
469,1,7,175,1,0,5,2014
469,1,8,49,1,0,5,2014
469,1,9,476,1,0,5,2014
469,1,10,339,1,0,5,2014
470,2,1,302,1,0,5,2014
470,2,2,289,1,0,5,2014
470,2,3,285,1,0,5,2014
470,2,4,465,1,0,5,2014
470,2,6,242,1,0,5,2014
470,2,7,125,1,0,5,2014
470,2,9,298,1,0,5,2014
470,2,10,374,1,0,5,2014
471,3,1,169,1,0,5,2014
471,3,2,300,1,0,5,2014
471,3,3,177,1,0,5,2014
471,3,4,197,1,0,5,2014
471,3,6,156,1,0,5,2014
471,3,7,146,1,0,5,2014
471,3,8,29,1,0,5,2014
471,3,9,333,1,0,5,2014
471,3,10,256,1,0,5,2014
472,4,1,111,1,0,5,2014
472,4,2,94,1,0,5,2014
472,4,3,93,1,0,5,2014
472,4,4,248,1,0,5,2014
472,4,6,122,1,0,5,2014
472,4,7,69,1,0,5,2014
472,4,8,23,1,0,5,2014
472,4,9,262,1,0,5,2014
472,4,10,293,1,0,5,2014
473,5,1,169,1,0,5,2014
473,5,2,206,1,0,5,2014
473,5,3,203,1,0,5,2014
473,5,4,321,1,0,5,2014
473,5,6,189,1,0,5,2014
473,5,7,125,1,0,5,2014
473,5,9,310,1,0,5,2014
473,5,10,379,1,0,5,2014
474,6,6,52,1,0,5,2014
474,6,9,89,1,0,5,2014
474,6,10,25,1,0,5,2014
475,1,1,194,1,0,5,2014
475,1,2,180,1,0,5,2014
475,1,3,127,1,0,5,2014
475,1,4,456,1,0,5,2014
475,1,6,198,1,0,5,2014
475,1,7,200,1,0,5,2014
475,1,8,25,1,0,5,2014
475,1,9,488,1,0,5,2014
475,1,10,519,1,0,5,2014
476,2,1,333,1,0,5,2014
476,2,2,161,1,0,5,2014
476,2,3,158,1,0,5,2014
476,2,4,380,1,0,5,2014
476,2,6,156,1,0,5,2014
476,2,7,281,1,0,5,2014
476,2,9,432,1,0,5,2014
476,2,10,424,1,0,5,2014
477,3,1,226,1,0,5,2014
477,3,2,150,1,0,5,2014
477,3,3,177,1,0,5,2014
477,3,4,177,1,0,5,2014
477,3,6,145,1,0,5,2014
477,3,7,116,1,0,5,2014
477,3,9,222,1,0,5,2014
477,3,10,326,1,0,5,2014
478,4,1,200,1,0,5,2014
478,4,2,142,1,0,5,2014
478,4,3,70,1,0,5,2014
478,4,4,248,1,0,5,2014
478,4,6,135,1,0,5,2014
478,4,7,252,1,0,5,2014
478,4,8,23,1,0,5,2014
478,4,9,284,1,0,5,2014
478,4,10,403,1,0,5,2014
479,5,1,339,1,0,5,2014
479,5,2,540,1,0,5,2014
479,5,3,279,1,0,5,2014
479,5,4,270,1,0,5,2014
479,5,6,456,1,0,5,2014
479,5,7,574,1,0,5,2014
479,5,8,74,1,0,5,2014
479,5,9,643,1,0,5,2014
479,5,10,539,1,0,5,2014
480,6,4,84,0,0,5,2014
480,6,6,6,0,0,5,2014
480,6,7,62,0,0,5,2014
480,6,9,30,0,0,5,2014
480,6,10,25,0,0,5,2014
481,7,10,22,0,0,6,2014
482,2,1,514,1,0,6,2014
482,2,2,129,1,0,6,2014
482,2,3,222,1,0,6,2014
482,2,4,697,1,0,6,2014
482,2,6,271,1,0,6,2014
482,2,7,312,1,0,6,2014
482,2,8,31,1,0,6,2014
482,2,9,670,1,0,6,2014
482,2,10,599,1,0,6,2014
483,3,1,169,1,0,6,2014
483,3,2,120,1,0,6,2014
483,3,3,237,1,0,6,2014
483,3,4,434,1,0,6,2014
483,3,6,134,1,0,6,2014
483,3,7,146,1,0,6,2014
483,3,8,29,1,0,6,2014
483,3,9,361,1,0,6,2014
483,3,10,373,1,0,6,2014
484,4,1,177,1,0,6,2014
484,4,2,94,1,0,6,2014
484,4,3,139,1,0,6,2014
484,4,4,279,1,0,6,2014
484,4,6,135,1,0,6,2014
484,4,7,229,1,0,6,2014
484,4,9,284,1,0,6,2014
484,4,10,220,1,0,6,2014
485,5,1,97,1,0,6,2014
485,5,2,180,1,0,6,2014
485,5,3,127,1,0,6,2014
485,5,4,507,1,0,6,2014
485,5,6,189,1,0,6,2014
485,5,7,324,1,0,6,2014
485,5,8,49,1,0,6,2014
485,5,9,262,1,0,6,2014
485,5,10,359,1,0,6,2014
486,6,1,121,1,0,6,2014
486,6,2,32,1,0,6,2014
486,6,4,42,1,0,6,2014
486,6,6,35,1,0,6,2014
486,6,7,31,1,0,6,2014
486,6,9,45,1,0,6,2014
486,6,10,25,1,0,6,2014
487,1,1,290,1,0,6,2014
487,1,2,129,1,0,6,2014
487,1,3,101,1,0,6,2014
487,1,4,439,1,0,6,2014
487,1,6,147,1,0,6,2014
487,1,7,324,1,0,6,2014
487,1,8,49,1,0,6,2014
487,1,9,357,1,0,6,2014
487,1,10,280,1,0,6,2014
488,2,1,242,1,0,6,2014
488,2,2,64,1,0,6,2014
488,2,3,190,1,0,6,2014
488,2,4,275,1,0,6,2014
488,2,6,127,1,0,6,2014
488,2,7,218,1,0,6,2014
488,2,9,357,1,0,6,2014
488,2,10,250,1,0,6,2014
489,3,1,141,1,0,6,2014
489,3,2,60,1,0,6,2014
489,3,3,59,1,0,6,2014
489,3,4,197,1,0,6,2014
489,3,6,172,1,0,6,2014
489,3,7,349,1,0,6,2014
489,3,9,417,1,0,6,2014
489,3,10,256,1,0,6,2014
490,4,1,155,1,0,6,2014
490,4,2,94,1,0,6,2014
490,4,3,93,1,0,6,2014
490,4,4,341,1,0,6,2014
490,4,6,110,1,0,6,2014
490,4,7,137,1,0,6,2014
490,4,8,45,1,0,6,2014
490,4,9,273,1,0,6,2014
490,4,10,183,1,0,6,2014
491,5,1,194,1,0,6,2014
491,5,2,103,1,0,6,2014
491,5,3,304,1,0,6,2014
491,5,4,287,1,0,6,2014
491,5,6,175,1,0,6,2014
491,5,7,175,1,0,6,2014
491,5,8,25,1,0,6,2014
491,5,9,286,1,0,6,2014
491,5,10,379,1,0,6,2014
492,6,1,30,1,0,6,2014
492,6,2,32,1,0,6,2014
492,6,4,106,1,0,6,2014
492,6,6,6,1,0,6,2014
492,6,7,31,1,0,6,2014
492,6,10,75,1,0,6,2014
493,1,1,339,1,0,6,2014
493,1,2,77,1,0,6,2014
493,1,3,152,1,0,6,2014
493,1,4,507,1,0,6,2014
493,1,6,161,1,0,6,2014
493,1,7,75,1,0,6,2014
493,1,8,49,1,0,6,2014
493,1,9,262,1,0,6,2014
493,1,10,240,1,0,6,2014
494,2,1,242,1,0,6,2014
494,2,2,64,1,0,6,2014
494,2,3,127,1,0,6,2014
494,2,4,507,1,0,6,2014
494,2,6,196,1,0,6,2014
494,2,7,156,1,0,6,2014
494,2,9,357,1,0,6,2014
494,2,10,349,1,0,6,2014
495,3,1,282,1,0,6,2014
495,3,2,90,1,0,6,2014
495,3,3,177,1,0,6,2014
495,3,4,375,1,0,6,2014
495,3,6,194,1,0,6,2014
495,3,7,175,1,0,6,2014
495,3,9,319,1,0,6,2014
495,3,10,466,1,0,6,2014
496,4,1,177,1,0,6,2014
496,4,2,165,1,0,6,2014
496,4,3,93,1,0,6,2014
496,4,4,217,1,0,6,2014
496,4,6,135,1,0,6,2014
496,4,7,183,1,0,6,2014
496,4,8,23,1,0,6,2014
496,4,9,218,1,0,6,2014
496,4,10,348,1,0,6,2014
497,5,1,97,1,0,6,2014
497,5,2,129,1,0,6,2014
497,5,3,101,1,0,6,2014
497,5,4,439,1,0,6,2014
497,5,6,111,1,0,6,2014
497,5,7,175,1,0,6,2014
497,5,9,357,1,0,6,2014
497,5,10,200,1,0,6,2014
498,6,1,91,1,0,6,2014
498,6,2,32,1,0,6,2014
498,6,3,32,1,0,6,2014
498,6,4,21,1,0,6,2014
498,6,6,69,1,0,6,2014
498,6,7,31,1,0,6,2014
498,6,9,74,1,0,6,2014
499,1,1,266,1,0,6,2014
499,1,2,103,1,0,6,2014
499,1,3,25,1,0,6,2014
499,1,4,439,1,0,6,2014
499,1,6,235,1,0,6,2014
499,1,7,250,1,0,6,2014
499,1,9,333,1,0,6,2014
499,1,10,379,1,0,6,2014
500,2,1,363,1,0,6,2014
500,2,2,225,1,0,6,2014
500,2,3,158,1,0,6,2014
500,2,4,612,1,0,6,2014
500,2,6,190,1,0,6,2014
500,2,7,156,1,0,6,2014
500,2,8,31,1,0,6,2014
500,2,9,312,1,0,6,2014
500,2,10,474,1,0,6,2014
501,3,1,536,1,0,6,2014
501,3,2,330,1,0,6,2014
501,3,3,296,1,0,6,2014
501,3,4,532,1,0,6,2014
501,3,6,441,1,0,6,2014
501,3,7,582,1,0,6,2014
501,3,8,29,1,0,6,2014
501,3,9,722,1,0,6,2014
501,3,10,676,1,0,6,2014
502,4,1,333,1,0,6,2014
502,4,2,165,1,0,6,2014
502,4,3,186,1,0,6,2014
502,4,4,356,1,0,6,2014
502,4,6,300,1,0,6,2014
502,4,7,572,1,0,6,2014
502,4,9,393,1,0,6,2014
502,4,10,348,1,0,6,2014
503,5,1,194,1,0,6,2014
503,5,2,154,1,0,6,2014
503,5,3,329,1,0,6,2014
503,5,4,253,1,0,6,2014
503,5,6,258,1,0,6,2014
503,5,7,399,1,0,6,2014
503,5,8,25,1,0,6,2014
503,5,9,393,1,0,6,2014
503,5,10,499,1,0,6,2014
504,6,1,816,1,0,6,2014
504,6,3,63,1,0,6,2014
504,6,4,42,1,0,6,2014
504,6,6,58,1,0,6,2014
504,6,9,60,1,0,6,2014
504,6,10,25,1,0,6,2014
505,1,1,895,1,0,6,2014
505,1,2,154,1,0,6,2014
505,1,3,152,1,0,6,2014
505,1,4,372,1,0,6,2014
505,1,6,55,1,0,6,2014
505,1,7,100,1,0,6,2014
505,1,9,179,1,0,6,2014
505,1,10,220,1,0,6,2014
506,2,1,544,1,0,7,2014
506,2,2,289,1,0,7,2014
